"","source.plate","source.row","source.column","destination.plate","destination.row","destination.column","vol.ul"
"4559","2","H","1","13","B","3","10"
"4560","2","H","10","13","B","3","10"
"4561","1","H","7","13","C","3","10"
"4562","1","H","10","13","C","3","10"
"4563","2","H","4","13","C","3","10"
"4564","2","H","7","13","C","3","10"
"4565","1","H","7","13","D","3","10"
"4566","1","H","10","13","D","3","10"
"4567","2","H","4","13","D","3","10"
"4568","2","H","10","13","D","3","10"
"4569","1","H","7","13","E","3","10"
"4570","1","H","10","13","E","3","10"
"4571","2","H","7","13","E","3","10"
"4572","2","H","10","13","E","3","10"
"4573","1","H","7","13","F","3","10"
"4574","2","H","1","13","F","3","10"
"4575","2","H","4","13","F","3","10"
"4576","2","H","7","13","F","3","10"
"4577","1","H","7","13","G","3","10"
"4578","2","H","1","13","G","3","10"
"4579","2","H","4","13","G","3","10"
"4580","2","H","10","13","G","3","10"
"4581","1","H","7","13","H","3","10"
"4582","2","H","1","13","H","3","10"
"4583","2","H","7","13","H","3","10"
"4584","2","H","10","13","H","3","10"
"4585","1","H","7","13","A","4","10"
"4586","2","H","4","13","A","4","10"
"4587","2","H","7","13","A","4","10"
"4588","2","H","10","13","A","4","10"
"4589","1","H","10","13","B","4","10"
"4590","2","H","1","13","B","4","10"
"4591","2","H","4","13","B","4","10"
"4592","2","H","7","13","B","4","10"
"4593","1","H","10","13","C","4","10"
"4594","2","H","1","13","C","4","10"
"4595","2","H","4","13","C","4","10"
"4596","2","H","10","13","C","4","10"
"4597","1","H","10","13","D","4","10"
"4598","2","H","1","13","D","4","10"
"4599","2","H","7","13","D","4","10"
"4600","2","H","10","13","D","4","10"
"4601","1","H","10","13","E","4","10"
"4602","2","H","4","13","E","4","10"
"4603","2","H","7","13","E","4","10"
"4604","2","H","10","13","E","4","10"
"4605","2","H","1","13","F","4","10"
"4606","2","H","4","13","F","4","10"
"4607","2","H","7","13","F","4","10"
"4608","2","H","10","13","F","4","10"
"4609","1","H","1","13","G","4","10"
"4610","1","H","4","13","G","4","10"
"4611","1","H","7","13","G","4","10"
"4612","1","H","10","13","G","4","10"
"4613","2","H","1","13","G","4","10"
"4614","1","H","1","13","H","4","10"
"4615","1","H","4","13","H","4","10"
"4616","1","H","7","13","H","4","10"
"4617","1","H","10","13","H","4","10"
"4618","2","H","4","13","H","4","10"
"4619","1","H","1","13","A","5","10"
"4620","1","H","4","13","A","5","10"
"4621","1","H","7","13","A","5","10"
"4622","1","H","10","13","A","5","10"
"4623","2","H","7","13","A","5","10"
"4624","1","H","1","13","B","5","10"
"4625","1","H","4","13","B","5","10"
"4626","1","H","7","13","B","5","10"
"4627","1","H","10","13","B","5","10"
"4628","2","H","10","13","B","5","10"
"4629","1","H","1","13","C","5","10"
"4630","1","H","4","13","C","5","10"
"4631","1","H","7","13","C","5","10"
"4632","2","H","1","13","C","5","10"
"4633","2","H","4","13","C","5","10"
"4634","1","H","1","13","D","5","10"
"4635","1","H","4","13","D","5","10"
"4636","1","H","7","13","D","5","10"
"4637","2","H","1","13","D","5","10"
"4638","2","H","7","13","D","5","10"
"4639","1","H","1","13","E","5","10"
"4640","1","H","4","13","E","5","10"
"4641","1","H","7","13","E","5","10"
"4642","2","H","1","13","E","5","10"
"4643","2","H","10","13","E","5","10"
"4644","1","H","1","13","F","5","10"
"4645","1","H","4","13","F","5","10"
"4646","1","H","7","13","F","5","10"
"4647","2","H","4","13","F","5","10"
"4648","2","H","7","13","F","5","10"
"4649","1","H","1","13","G","5","10"
"4650","1","H","4","13","G","5","10"
"4651","1","H","7","13","G","5","10"
"4652","2","H","4","13","G","5","10"
"4653","2","H","10","13","G","5","10"
"4654","1","H","1","13","H","5","10"
"4655","1","H","4","13","H","5","10"
"4656","1","H","7","13","H","5","10"
"4657","2","H","7","13","H","5","10"
"4658","2","H","10","13","H","5","10"
"4659","1","H","1","13","A","6","10"
"4660","1","H","4","13","A","6","10"
"4661","1","H","10","13","A","6","10"
"4662","2","H","1","13","A","6","10"
"4663","2","H","4","13","A","6","10"
"4664","1","H","1","13","B","6","10"
"4665","1","H","4","13","B","6","10"
"4666","1","H","10","13","B","6","10"
"4667","2","H","1","13","B","6","10"
"4668","2","H","7","13","B","6","10"
"4669","1","H","1","13","C","6","10"
"4670","1","H","4","13","C","6","10"
"4671","1","H","10","13","C","6","10"
"4672","2","H","1","13","C","6","10"
"4673","2","H","10","13","C","6","10"
"4674","1","H","1","13","D","6","10"
"4675","1","H","4","13","D","6","10"
"4676","1","H","10","13","D","6","10"
"4677","2","H","4","13","D","6","10"
"4678","2","H","7","13","D","6","10"
"4679","1","H","1","13","E","6","10"
"4680","1","H","4","13","E","6","10"
"4681","1","H","10","13","E","6","10"
"4682","2","H","4","13","E","6","10"
"4683","2","H","10","13","E","6","10"
"4684","1","H","1","13","F","6","10"
"4685","1","H","4","13","F","6","10"
"4686","1","H","10","13","F","6","10"
"4687","2","H","7","13","F","6","10"
"4688","2","H","10","13","F","6","10"
"4689","1","A","2","13","G","6","10"
"4690","1","A","5","13","G","6","10"
"4691","2","H","1","13","G","6","10"
"4692","2","H","4","13","G","6","10"
"4693","2","H","7","13","G","6","10"
"4694","1","A","2","13","H","6","10"
"4695","1","A","5","13","H","6","10"
"4696","2","H","1","13","H","6","10"
"4697","2","H","4","13","H","6","10"
"4698","2","H","10","13","H","6","10"
"4699","1","A","2","13","A","7","10"
"4700","1","A","5","13","A","7","10"
"4701","2","H","1","13","A","7","10"
"4702","2","H","7","13","A","7","10"
"4703","2","H","10","13","A","7","10"
"4704","1","A","2","13","B","7","10"
"4705","1","A","5","13","B","7","10"
"4706","2","H","4","13","B","7","10"
"4707","2","H","7","13","B","7","10"
"4708","2","H","10","13","B","7","10"
"4709","1","A","2","13","C","7","10"
"4710","1","H","7","13","C","7","10"
"4711","1","H","10","13","C","7","10"
"4712","2","H","1","13","C","7","10"
"4713","2","H","4","13","C","7","10"
"4714","1","A","2","13","D","7","10"
"4715","1","H","7","13","D","7","10"
"4716","1","H","10","13","D","7","10"
"4717","2","H","1","13","D","7","10"
"4718","2","H","7","13","D","7","10"
"4719","1","A","2","13","E","7","10"
"4720","1","H","7","13","E","7","10"
"4721","1","H","10","13","E","7","10"
"4722","2","H","1","13","E","7","10"
"4723","2","H","10","13","E","7","10"
"4724","1","A","2","13","F","7","10"
"4725","1","H","7","13","F","7","10"
"4726","1","H","10","13","F","7","10"
"4727","2","H","4","13","F","7","10"
"4728","2","H","7","13","F","7","10"
"4729","1","A","2","13","G","7","10"
"4730","1","H","7","13","G","7","10"
"4731","1","H","10","13","G","7","10"
"4732","2","H","4","13","G","7","10"
"4733","2","H","10","13","G","7","10"
"4734","1","A","2","13","H","7","10"
"4735","1","H","7","13","H","7","10"
"4736","1","H","10","13","H","7","10"
"4737","2","H","7","13","H","7","10"
"4738","2","H","10","13","H","7","10"
"4739","1","A","2","13","A","8","10"
"4740","1","A","8","13","A","8","10"
"4741","2","H","1","13","A","8","10"
"4742","2","H","4","13","A","8","10"
"4743","2","H","7","13","A","8","10"
"4744","1","A","2","13","B","8","10"
"4745","1","A","8","13","B","8","10"
"4746","2","H","1","13","B","8","10"
"4747","2","H","4","13","B","8","10"
"4748","2","H","10","13","B","8","10"
"4749","1","A","2","13","C","8","10"
"4750","1","A","8","13","C","8","10"
"4751","2","H","1","13","C","8","10"
"4752","2","H","7","13","C","8","10"
"4753","2","H","10","13","C","8","10"
"4754","1","A","2","13","D","8","10"
"4755","1","A","8","13","D","8","10"
"4756","2","H","4","13","D","8","10"
"4757","2","H","7","13","D","8","10"
"4758","2","H","10","13","D","8","10"
"4759","1","A","2","13","E","8","10"
"4760","1","A","11","13","E","8","10"
"4761","2","A","2","13","E","8","10"
"4762","2","A","5","13","E","8","10"
"4763","2","A","8","13","E","8","10"
"4764","1","A","2","13","F","8","10"
"4765","1","A","11","13","F","8","10"
"4766","2","A","2","13","F","8","10"
"4767","2","A","5","13","F","8","10"
"4768","2","A","11","13","F","8","10"
"4769","1","A","2","13","G","8","10"
"4770","1","A","11","13","G","8","10"
"4771","2","A","2","13","G","8","10"
"4772","2","A","8","13","G","8","10"
"4773","2","A","11","13","G","8","10"
"4774","1","A","2","13","H","8","10"
"4775","1","A","11","13","H","8","10"
"4776","2","A","5","13","H","8","10"
"4777","2","A","8","13","H","8","10"
"4778","2","A","11","13","H","8","10"
"4779","1","A","2","13","A","9","10"
"4780","2","A","2","13","A","9","10"
"4781","2","A","5","13","A","9","10"
"4782","2","A","8","13","A","9","10"
"4783","2","A","11","13","A","9","10"
"4784","1","A","5","13","B","9","10"
"4785","1","A","8","13","B","9","10"
"4786","1","A","11","13","B","9","10"
"4787","2","A","2","13","B","9","10"
"4788","2","A","5","13","B","9","10"
"4789","1","A","5","13","C","9","10"
"4790","1","A","8","13","C","9","10"
"4791","1","A","11","13","C","9","10"
"4792","2","A","2","13","C","9","10"
"4793","2","A","8","13","C","9","10"
"4794","1","A","5","13","D","9","10"
"4795","1","A","8","13","D","9","10"
"4796","1","A","11","13","D","9","10"
"4797","2","A","2","13","D","9","10"
"4798","2","A","11","13","D","9","10"
"4799","1","A","5","13","E","9","10"
"4800","1","A","8","13","E","9","10"
"4801","1","A","11","13","E","9","10"
"4802","2","A","5","13","E","9","10"
"4803","2","A","8","13","E","9","10"
"4804","1","A","5","13","F","9","10"
"4805","1","A","8","13","F","9","10"
"4806","1","A","11","13","F","9","10"
"4807","2","A","5","13","F","9","10"
"4808","2","A","11","13","F","9","10"
"4809","1","A","5","13","G","9","10"
"4810","1","A","8","13","G","9","10"
"4811","1","A","11","13","G","9","10"
"4812","2","A","8","13","G","9","10"
"4813","2","A","11","13","G","9","10"
"4814","1","A","5","13","H","9","10"
"4815","1","A","8","13","H","9","10"
"4816","2","A","2","13","H","9","10"
"4817","2","A","5","13","H","9","10"
"4818","2","A","8","13","H","9","10"
"4819","1","A","5","13","A","10","10"
"4820","1","A","8","13","A","10","10"
"4821","2","A","2","13","A","10","10"
"4822","2","A","5","13","A","10","10"
"4823","2","A","11","13","A","10","10"
"4824","1","A","5","13","B","10","10"
"4825","1","A","8","13","B","10","10"
"4826","2","A","2","13","B","10","10"
"4827","2","A","8","13","B","10","10"
"4828","2","A","11","13","B","10","10"
"4829","1","A","5","13","C","10","10"
"4830","1","A","8","13","C","10","10"
"4831","2","A","5","13","C","10","10"
"4832","2","A","8","13","C","10","10"
"4833","2","A","11","13","C","10","10"
"4834","1","A","5","13","D","10","10"
"4835","1","A","11","13","D","10","10"
"4836","2","A","2","13","D","10","10"
"4837","2","A","5","13","D","10","10"
"4838","2","A","8","13","D","10","10"
"4839","1","A","5","13","E","10","10"
"4840","1","A","11","13","E","10","10"
"4841","2","A","2","13","E","10","10"
"4842","2","A","5","13","E","10","10"
"4843","2","A","11","13","E","10","10"
"4844","1","A","5","13","F","10","10"
"4845","1","A","11","13","F","10","10"
"4846","2","A","2","13","F","10","10"
"4847","2","A","8","13","F","10","10"
"4848","2","A","11","13","F","10","10"
"4849","1","A","5","13","G","10","10"
"4850","1","A","11","13","G","10","10"
"4851","2","A","5","13","G","10","10"
"4852","2","A","8","13","G","10","10"
"4853","2","A","11","13","G","10","10"
"4854","1","A","5","13","H","10","10"
"4855","2","A","2","13","H","10","10"
"4856","2","A","5","13","H","10","10"
"4857","2","A","8","13","H","10","10"
"4858","2","A","11","13","H","10","10"
"4859","1","A","8","13","A","11","10"
"4860","1","A","11","13","A","11","10"
"4861","2","A","2","13","A","11","10"
"4862","2","A","5","13","A","11","10"
"4863","2","A","8","13","A","11","10"
"4864","1","A","8","13","B","11","10"
"4865","1","A","11","13","B","11","10"
"4866","2","A","2","13","B","11","10"
"4867","2","A","5","13","B","11","10"
"4868","2","A","11","13","B","11","10"
"4869","1","A","8","13","C","11","10"
"4870","1","A","11","13","C","11","10"
"4871","2","A","2","13","C","11","10"
"4872","2","A","8","13","C","11","10"
"4873","2","A","11","13","C","11","10"
"4874","1","A","8","13","D","11","10"
"4875","1","A","11","13","D","11","10"
"4876","2","A","5","13","D","11","10"
"4877","2","A","8","13","D","11","10"
"4878","2","A","11","13","D","11","10"
"4879","1","A","8","13","E","11","10"
"4880","2","A","2","13","E","11","10"
"4881","2","A","5","13","E","11","10"
"4882","2","A","8","13","E","11","10"
"4883","2","A","11","13","E","11","10"
"4884","1","A","11","13","F","11","10"
"4885","2","A","2","13","F","11","10"
"4886","2","A","5","13","F","11","10"
"4887","2","A","8","13","F","11","10"
"4888","2","A","11","13","F","11","10"
"4889","1","A","2","13","G","11","10"
"4890","1","A","5","13","G","11","10"
"4891","1","A","8","13","G","11","10"
"4892","1","A","11","13","G","11","10"
"4893","2","A","2","13","G","11","10"
"4894","2","A","5","13","G","11","10"
"4895","1","A","2","13","H","11","10"
"4896","1","A","5","13","H","11","10"
"4897","1","A","8","13","H","11","10"
"4898","1","A","11","13","H","11","10"
"4899","2","A","2","13","H","11","10"
"4900","2","A","8","13","H","11","10"
"4901","1","A","2","13","A","12","10"
"4902","1","A","5","13","A","12","10"
"4903","1","A","8","13","A","12","10"
"4904","1","A","11","13","A","12","10"
"4905","2","A","2","13","A","12","10"
"4906","2","A","11","13","A","12","10"
"4907","1","A","2","13","B","12","10"
"4908","1","A","5","13","B","12","10"
"4909","1","A","8","13","B","12","10"
"4910","1","A","11","13","B","12","10"
"4911","2","A","5","13","B","12","10"
"4912","2","A","8","13","B","12","10"
"4913","1","A","2","13","C","12","10"
"4914","1","A","5","13","C","12","10"
"4915","1","A","8","13","C","12","10"
"4916","1","A","11","13","C","12","10"
"4917","2","A","5","13","C","12","10"
"4918","2","A","11","13","C","12","10"
"4919","1","A","2","13","D","12","10"
"4920","1","A","5","13","D","12","10"
"4921","1","A","8","13","D","12","10"
"4922","1","A","11","13","D","12","10"
"4923","2","A","8","13","D","12","10"
"4924","2","A","11","13","D","12","10"
"4925","1","A","2","13","E","12","10"
"4926","1","A","5","13","E","12","10"
"4927","1","A","8","13","E","12","10"
"4928","2","A","2","13","E","12","10"
"4929","2","A","5","13","E","12","10"
"4930","2","A","8","13","E","12","10"
"4931","1","A","2","13","F","12","10"
"4932","1","A","5","13","F","12","10"
"4933","1","A","8","13","F","12","10"
"4934","2","A","2","13","F","12","10"
"4935","2","A","5","13","F","12","10"
"4936","2","A","11","13","F","12","10"
"4937","1","A","2","13","G","12","10"
"4938","1","A","5","13","G","12","10"
"4939","1","A","8","13","G","12","10"
"4940","2","A","2","13","G","12","10"
"4941","2","A","8","13","G","12","10"
"4942","2","A","11","13","G","12","10"
"4943","1","A","2","13","H","12","10"
"4944","1","A","5","13","H","12","10"
"4945","1","A","8","13","H","12","10"
"4946","2","A","5","13","H","12","10"
"4947","2","A","8","13","H","12","10"
"4948","2","A","11","13","H","12","10"
"4949","1","A","2","14","A","1","10"
"4950","1","A","5","14","A","1","10"
"4951","1","A","11","14","A","1","10"
"4952","2","A","2","14","A","1","10"
"4953","2","A","5","14","A","1","10"
"4954","2","A","8","14","A","1","10"
"4955","1","A","2","14","B","1","10"
"4956","1","A","5","14","B","1","10"
"4957","1","A","11","14","B","1","10"
"4958","2","A","2","14","B","1","10"
"4959","2","A","5","14","B","1","10"
"4960","2","A","11","14","B","1","10"
"4961","1","A","2","14","C","1","10"
"4962","1","A","5","14","C","1","10"
"4963","1","A","11","14","C","1","10"
"4964","2","A","2","14","C","1","10"
"4965","2","A","8","14","C","1","10"
"4966","2","A","11","14","C","1","10"
"4967","1","A","2","14","D","1","10"
"4968","1","A","5","14","D","1","10"
"4969","1","A","11","14","D","1","10"
"4970","2","A","5","14","D","1","10"
"4971","2","A","8","14","D","1","10"
"4972","2","A","11","14","D","1","10"
"4973","1","A","2","14","E","1","10"
"4974","1","A","5","14","E","1","10"
"4975","2","A","2","14","E","1","10"
"4976","2","A","5","14","E","1","10"
"4977","2","A","8","14","E","1","10"
"4978","2","A","11","14","E","1","10"
"4979","1","A","2","14","F","1","10"
"4980","1","A","8","14","F","1","10"
"4981","1","A","11","14","F","1","10"
"4982","2","A","2","14","F","1","10"
"4983","2","A","5","14","F","1","10"
"4984","2","A","8","14","F","1","10"
"4985","1","A","2","14","G","1","10"
"4986","1","A","8","14","G","1","10"
"4987","1","A","11","14","G","1","10"
"4988","2","A","2","14","G","1","10"
"4989","2","A","5","14","G","1","10"
"4990","2","A","11","14","G","1","10"
"4991","1","A","2","14","H","1","10"
"4992","1","A","8","14","H","1","10"
"4993","1","A","11","14","H","1","10"
"4994","2","A","2","14","H","1","10"
"4995","2","A","8","14","H","1","10"
"4996","2","A","11","14","H","1","10"
"4997","1","A","2","14","A","2","10"
"4998","1","A","8","14","A","2","10"
"4999","1","A","11","14","A","2","10"
"5000","2","A","5","14","A","2","10"
"5001","2","A","8","14","A","2","10"
"5002","2","A","11","14","A","2","10"
"5003","1","A","2","14","B","2","10"
"5004","1","A","8","14","B","2","10"
"5005","2","A","2","14","B","2","10"
"5006","2","A","5","14","B","2","10"
"5007","2","A","8","14","B","2","10"
"5008","2","A","11","14","B","2","10"
"5009","1","A","2","14","C","2","10"
"5010","1","A","11","14","C","2","10"
"5011","2","A","2","14","C","2","10"
"5012","2","A","5","14","C","2","10"
"5013","2","A","8","14","C","2","10"
"5014","2","A","11","14","C","2","10"
"5015","1","A","5","14","D","2","10"
"5016","1","A","8","14","D","2","10"
"5017","1","A","11","14","D","2","10"
"5018","2","A","2","14","D","2","10"
"5019","2","A","5","14","D","2","10"
"5020","2","A","8","14","D","2","10"
"5021","1","A","5","14","E","2","10"
"5022","1","A","8","14","E","2","10"
"5023","1","A","11","14","E","2","10"
"5024","2","A","2","14","E","2","10"
"5025","2","A","5","14","E","2","10"
